"","document","topic","gamma"
"38822","454",35,0.0814755942969688
"38823","251",35,0.00472301558879561
"38824","1190",35,0.00399109480234415
"38825","528",35,0.0037040853818534
"38826","1289",35,0.00304678128687831
"38827","1486",35,0.00287662524909974
"38828","395",35,0.00432631710346651
"38829","928",35,0.00345558594893982
"38830","1169",35,0.00323833279344371
"38831","1423",35,0.00272446960622506
"38832","157",35,0.00472301560880202
"38833","871",35,0.00235135351924551
"38834","720",35,0.0037040853818534
"38835","1270",35,0.00246382724903161
"38836","466",35,0.0023513535334234
"38837","1188",35,0.00578367536021911
"38838","1464",35,0.00651524841624923
"38839","710",35,0.00432631710346651
"38840","438",35,0.0037040853818534
"38841","332",35,0.00287662534609582
"38842","277",35,0.421574285066934
"38843","1319",35,0.00235135351924563
"38844","957",35,0.00287662524574896
"38845","905",35,0.00399109458573402
"38846","1149",35,0.00519980822754619
"38847","87",35,0.791815432996054
"38848","882",35,0.00287662527367817
"38849","81",35,0.00651524843339714
"38850","1126",35,0.00578367536021915
"38851","681",35,0.641544487185273
"38852","343",35,0.00519980821765644
"38853","202",35,0.00399109458573402
"38854","418",35,0.00323833279344371
"38855","913",35,0.0037040855204277
"38856","370",35,0.00399109462050073
"38857","1424",35,0.0527464390734205
"38858","963",35,0.00304678128687831
"38859","1534",35,0.00206812396686643
"38860","519",35,0.0037040853818534
"38861","489",35,0.00578367536021911
"38862","627",35,0.00235135352211374
"38863","952",35,0.00304678130669707
"38864","184",35,0.00323833279344371
"38865","823",35,0.00472301558879561
"38866","245",35,0.361964720116386
"38867","604",35,0.0037040853818534
"38868","877",35,0.00345558589497038
"38869","141",35,0.0047230158225712
"38870","1237",35,0.00432631710346651
"38871","471",35,0.0023513535192455
"38872","931",35,0.00304678128687831
"38873","1384",35,0.00399109459291046
"38874","1179",35,0.00399109458573402
"38875","54",35,0.00345558592099648
"38876","1016",35,0.00323833279344371
"38877","503",35,0.00519980820210755
"38878","873",35,0.00272446959789722
"38879","431",35,0.00287662524235072
"38880","507",35,0.00345558595299416
"38881","191",35,0.0025876015169911
"38882","783",35,0.00304678129578467
"38883","317",35,0.0037040853818534
"38884","1259",35,0.0964212004049558
"38885","38",35,0.101504983031931
"38886","1121",35,0.00472301566755544
"38887","1048",35,0.00345558589497038
"38888","534",35,0.00272446968687195
"38889","830",35,0.00323833287445041
"38890","121",35,0.00345558590399879
"38891","914",35,0.00304678131077628
"38892","1332",35,0.00287662524235072
"38893","152",35,0.00519980820210754
"38894","1493",35,0.00224870035916607
"38895","1475",35,0.00472301558879561
"38896","156",35,0.00272446959796826
"38897","781",35,0.0023513535192455
"38898","1251",35,0.00578367536021911
"38899","312",35,0.00323833280878563
"38900","527",35,0.00246382722205068
"38901","1456",35,0.00745869332446472
"38902","1272",35,0.00224870035726396
"38903","1156",35,0.00519980820210755
"38904","356",35,0.812806904316632
"38905","1173",35,0.00519980820210755
"38906","813",35,0.00287662524235072
"38907","939",35,0.00872163560675464
"38908","837",35,0.0883189438206404
"38909","131",35,0.0025876015169911
"38910","1501",35,0.00272446959789722
"38911","693",35,0.0037040853818534
"38912","36",35,0.00345558589497037
"38913","1411",35,0.00651524841624923
"38914","479",35,0.00304678128687831
"38915","269",35,0.00258760152610488
"38916","852",35,0.00304678129204814
"38917","229",35,0.0022487003569688
"38918","787",35,0.00198829152422794
"38919","1330",35,0.0047230157664198
"38920","422",35,0.00246382722205068
"38921","1123",35,0.00198829156020329
"38922","1530",35,0.00224870038727073
"38923","1012",35,0.128981061695748
"38924","520",35,0.00235135352630146
"38925","1521",35,0.00287662524235072
"38926","708",35,0.728898078679698
"38927","947",35,0.00323833279344379
"38928","511",35,0.00370408567569191
"38929","1209",35,0.00246382722883901
"38930","554",35,0.0037040853818534
"38931","746",35,0.00323833279922762
"38932","1365",35,0.00399109458586282
"38933","222",35,0.00224870035696854
"38934","1011",35,0.002724469598314
"38935","315",35,0.00432631736472292
"38936","1064",35,0.00651524841624923
"38937","1178",35,0.00399109459370978
"38938","663",35,0.204333266077423
"38939","137",35,0.00399109458573402
"38940","108",35,0.00287662524235072
"38941","94",35,0.00246382722205068
"38942","1443",35,0.00287662524235072
"38943","1009",35,0.00224870036404938
"38944","856",35,0.128887881879248
"38945","1139",35,0.00287662524235072
"38946","768",35,0.00287662524235072
"38947","200",35,0.00432631710346971
"38948","50",35,0.00323833279344371
"38949","1244",35,0.00287662525486718
"38950","1070",35,0.00235135352779612
"38951","1329",35,0.00651524841624923
"38952","1091",35,0.762097665195926
"38953","1282",35,0.107635920043846
"38954","1492",35,0.00323833279344371
"38955","728",35,0.00345558589497037
"38956","1247",35,0.00323833279344371
"38957","197",35,0.0131876195581587
"38958","985",35,0.00323833279344371
"38959","1451",35,0.00304678128687831
"38960","198",35,0.347371379538984
"38961","603",35,0.10553410588989
"38962","21",35,0.00287662524235072
"38963","29",35,0.00304678128687831
"38964","542",35,0.00323833279344371
"38965","1155",35,0.0964172848348581
"38966","1203",35,0.0620083592544752
"38967","1269",35,0.00745869332446472
"38968","609",35,0.00166662195088277
"38969","951",35,0.00472301558879561
"38970","1095",35,0.00370408539630214
"38971","927",35,0.00519980820210755
"38972","932",35,0.00166662195826408
"38973","1357",35,0.00304678128687831
"38974","668",35,0.00432631710346651
"38975","299",35,0.00519980848469464
"38976","779",35,0.00345558589497037
"38977","406",35,0.00472301558879565
"38978","929",35,0.839859276924096
"38979","1167",35,0.00578367536021911
"38980","940",35,0.00651524841624923
"38981","502",35,0.00519980825392367
"38982","1470",35,0.0025876015169911
"38983","1186",35,0.0037040853818534
"38984","425",35,0.00472301558879561
"38985","1254",35,0.00235135352955288
"38986","1347",35,0.00345558589497038
"38987","1489",35,0.0037040853818534
"38988","283",35,0.00345558589497037
"38989","477",35,0.00399109459030526
"38990","440",35,0.00272446959789722
"38991","986",35,0.00519980859613464
"38992","1340",35,0.00345558593225478
"38993","933",35,0.00345558589713941
"38994","1446",35,0.00304678128687831
"38995","437",35,0.00745869332446472
"38996","1503",35,0.12134934113182
"38997","625",35,0.00578367571855173
"38998","1304",35,0.00304678130796332
"38999","1432",35,0.00872163560675464
"39000","838",35,0.155227956578736
"39001","1343",35,0.00345558589497037
"39002","190",35,0.00472301558879561
"39003","1184",35,0.00519980820210754
"39004","296",35,0.00258760151699146
"39005","427",35,0.00287662524235072
"39006","531",35,0.219432945067444
"39007","204",35,0.00745869332446472
"39008","661",35,0.00651524841624923
"39009","139",35,0.00287662524235072
"39010","1050",35,0.00399109463446289
"39011","238",35,0.574978721407923
"39012","384",35,0.00578367536021911
"39013","646",35,0.00304678128687831
"39014","426",35,0.0025876015169911
"39015","306",35,0.00519980821773489
"39016","216",35,0.00246382722205068
"39017","195",35,0.00258760151899079
"39018","217",35,0.00258760156920657
"39019","504",35,0.00345558589497038
"39020","943",35,0.00370408539522797
"39021","909",35,0.00272446963259515
"39022","925",35,0.00345558589497038
"39023","1379",35,0.00399109458573402
"39024","633",35,0.0752092276628988
"39025","281",35,0.00246382722205068
"39026","106",35,0.0025876015169911
"39027","1256",35,0.00345558589497037
"39028","1374",35,0.00178193593973095
"39029","460",35,0.829971438173139
"39030","610",35,0.0600170313639891
"39031","1540",35,0.0906566337117676
"39032","1519",35,0.00224870035696853
"39033","844",35,0.0756164887861691
"39034","1197",35,0.00432631720420092
"39035","1235",35,0.00304678128687831
"39036","1479",35,0.00345558589498098
"39037","1170",35,0.00370408542751983
"39038","955",35,0.00399109458573402
"39039","446",35,0.00258760155722925
"39040","419",35,0.00304678132247059
"39041","177",35,0.244747224619517
"39042","1038",35,0.00399109458573402
"39043","1249",35,0.00399109458573402
"39044","274",35,0.158956333333234
"39045","666",35,0.118069962739362
"39046","778",35,0.00304678128826529
"39047","1115",35,0.0037040853818534
"39048","711",35,0.00272446959789722
"39049","1031",35,0.00370408540968666
"39050","657",35,0.106129102549087
"39051","483",35,0.00399109463131217
"39052","365",35,0.220052094315628
"39053","1299",35,0.00304678137036939
"39054","1373",35,0.00345558596311855
"39055","1230",35,0.00191439328934246
"39056","665",35,0.00519980820210755
"39057","1342",35,0.00215463533082405
"39058","338",35,0.00323833279344371
"39059","84",35,0.00272446963245392
"39060","1219",35,0.00399109458573402
"39061","1382",35,0.00304678128687831
"39062","233",35,0.0696737142459399
"39063","1485",35,0.00399109458573402
"39064","1085",35,0.00345558589497037
"39065","415",35,0.248166262023584
"39066","1445",35,0.00323833279344371
"39067","630",35,0.00172235099216733
"39068","1361",35,0.00399109458573402
"39069","1477",35,0.00323833279344371
"39070","1527",35,0.0025876015169911
"39071","1356",35,0.118945847778681
"39072","1429",35,0.00323833282127906
"39073","942",35,0.0025876015169911
"39074","878",35,0.00519980831977664
"39075","881",35,0.188111554079307
"39076","1448",35,0.226267841561295
"39077","730",35,0.00323833279344371
"39078","701",35,0.00578367552464388
"39079","42",35,0.00651524841624923
"39080","586",35,0.00246382722205068
"39081","443",35,0.00206812396686643
"39082","1416",35,0.00651524841624923
"39083","753",35,0.00872163560675464
"39084","1223",35,0.00432631710346651
"39085","840",35,0.00323833279344371
"39086","416",35,0.184320542527354
"39087","169",35,0.00272446959789722
"39088","1334",35,0.00287662524235072
"39089","629",35,0.00345558591899663
"39090","579",35,0.00399109458573402
"39091","1010",35,0.00304678131591745
"39092","244",35,0.00519980822590423
"39093","1482",35,0.00287662524235072
"39094","1320",35,0.00519980826847191
"39095","854",35,0.00399109458573402
"39096","714",35,0.00399109458573402
"39097","316",35,0.00472301558879561
"39098","1140",35,0.0037040853818534
"39099","1498",35,0.0023513535192455
"39100","827",35,0.00235135355005888
"39101","1440",35,0.00258760154560857
"39102","241",35,0.00323833282561629
"39103","964",35,0.00578367536021911
"39104","543",35,0.00323833279344371
"39105","162",35,0.0023513535192455
"39106","1459",35,0.25949385079826
"39107","1238",35,0.00472301574835579
"39108","301",35,0.00304678128687831
"39109","254",35,0.00198829151965373
"39110","650",35,0.00345558589505518
"39111","297",35,0.00323833279344371
"39112","1354",35,0.00206812396899835
"39113","351",35,0.0037040853818534
"39114","998",35,0.00370408538185341
"39115","912",35,0.00519980820210755
"39116","759",35,0.00258760153828742
"39117","966",35,0.00432631710346651
"39118","723",35,0.00472301558879561
"39119","69",35,0.00399109458573402
"39120","1047",35,0.00272446960701812
"39121","270",35,0.00323833279344371
"39122","904",35,0.00432631710346651
"39123","501",35,0.00472301558879561
"39124","673",35,0.00370408539795234
"39125","743",35,0.00272446960917925
"39126","451",35,0.00399109458573402
"39127","944",35,0.00258760156509788
"39128","735",35,0.00745869332446472
"39129","696",35,0.00370408547564509
"39130","322",35,0.00272446960124515
"39131","43",35,0.00246382725804701
"39132","1045",35,0.0882896912658448
"39133","923",35,0.297070032123949
"39134","295",35,0.00399109463597434
"39135","858",35,0.00651524862902182
"39136","71",35,0.00399109458632462
"39137","1450",35,0.103060795226668
"39138","1217",35,0.00345558594552458
"39139","1417",35,0.00287662524371289
"39140","199",35,0.0037040853818534
"39141","926",35,0.00345558589497037
"39142","847",35,0.00304678128687831
"39143","737",35,0.00304678128687831
"39144","1524",35,0.00287662524235072
"39145","1321",35,0.00304678128687831
"39146","539",35,0.00224870035696854
"39147","111",35,0.00472301558879561
"39148","11",35,0.00472301579197615
"39149","522",35,0.0104994543576238
"39150","518",35,0.00304678143547323
"39151","695",35,0.00272446959789722
"39152","311",35,0.00370408538227749
"39153","321",35,0.00323833279961078
"39154","917",35,0.0039910946520158
"39155","806",35,0.0037040853818534
"39156","76",35,0.00345558589497037
"39157","288",35,0.00651524841624927
"39158","151",35,0.00323833279344371
"39159","544",35,0.0037040853818534
"39160","13",35,0.00287662525253377
"39161","687",35,0.0883189437002056
"39162","670",35,0.00287662533546347
"39163","1367",35,0.00323833279344371
"39164","919",35,0.00345558589497037
"39165","1250",35,0.304483902232535
"39166","487",35,0.00745869332446472
"39167","285",35,0.00323833279344371
"39168","1005",35,0.00370408539202776
"39169","1538",35,0.148358571805409
"39170","991",35,0.0037040853818534
"39171","893",35,0.00519980838223452
"39172","742",35,0.00345558589497037
"39173","289",35,0.00578367536021911
"39174","55",35,0.0853403534914144
"39175","632",35,0.340296823528258
"39176","740",35,0.00345558589497037
"39177","491",35,0.00287662524235072
"39178","20",35,0.173734547677217
"39179","1264",35,0.00399109458573402
"39180","1059",35,0.0032383328832456
"39181","293",35,0.00323833281862311
"39182","1161",35,0.00432631710346651
"39183","597",35,0.00345558599008992
"39184","105",35,0.00287662525227796
"39185","1265",35,0.00287662524828465
"39186","648",35,0.0025876015169911
"39187","1043",35,0.00206812396686642
"39188","1322",35,0.0065152485446087
"39189","1125",35,0.00651524841624923
"39190","118",35,0.00432631711302433
"39191","373",35,0.00472301558879561
"39192","163",35,0.00323833279344371
"39193","203",35,0.00399109458573402
"39194","361",35,0.00519980820210755
"39195","1297",35,0.00235135351924553
"39196","980",35,0.00323833279344371
"39197","1008",35,0.00651524861035173
"39198","436",35,0.00345558589716411
"39199","1092",35,0.0032383327995469
"39200","960",35,0.00246382722205068
"39201","870",35,0.00246382722205068
"39202","60",35,0.00745869332446472
"39203","24",35,0.132560685423094
"39204","382",35,0.00258760156601022
"39205","171",35,0.00399109458573402
"39206","930",35,0.0030467813020252
"39207","268",35,0.00215463533955068
"39208","37",35,0.00651524841624923
"39209","699",35,0.0065152485424421
"39210","669",35,0.00323833279344371
"39211","160",35,0.00272446959789722
"39212","12",35,0.00399109458573402
"39213","154",35,0.00258760151699147
"39214","828",35,0.00323833283103255
"39215","1117",35,0.00258760152327789
"39216","883",35,0.00323833279344371
"39217","14",35,0.00287662524235072
"39218","252",35,0.0977388283726078
"39219","1257",35,0.0023513535192455
"39220","821",35,0.00215463533082405
"39221","183",35,0.00287662525424851
"39222","464",35,0.00472301558879561
"39223","638",35,0.00304678128687831
"39224","1200",35,0.00345558589497037
"39225","537",35,0.0037040853818534
"39226","550",35,0.00323833279442803
"39227","53",35,0.0023513535192455
"39228","386",35,0.245079787094575
"39229","367",35,0.0883090547810537
"39230","97",35,0.00432631719602778
"39231","188",35,0.236444594606187
"39232","1441",35,0.0037040853818534
"39233","1232",35,0.00399109458573402
"39234","119",35,0.00272446960159615
"39235","794",35,0.658228338693279
"39236","513",35,0.00472301559584083
"39237","892",35,0.00345558593067202
"39238","773",35,0.00745869332446472
"39239","1177",35,0.00246382722205069
"39240","948",35,0.00432631717646951
"39241","374",35,0.347371376289784
"39242","1515",35,0.0883207371216862
"39243","291",35,0.00323833288074831
"39244","619",35,0.00472301558879561
"39245","1398",35,0.00206812399344638
"39246","851",35,0.0037040853818534
"39247","941",35,0.00399109460525473
"39248","140",35,0.00472301558879561
"39249","1333",35,0.238808886096756
"39250","561",35,0.00578367536021943
"39251","1234",35,0.00206812396686643
"39252","122",35,0.00472301559134488
"39253","318",35,0.00345558589497037
"39254","979",35,0.00519980821926282
"39255","530",35,0.00258760152267713
"39256","1102",35,0.00472301558879561
"39257","17",35,0.00578367536021911
"39258","535",35,0.0971498868043952
"39259","1266",35,0.00519980820210758
"39260","1371",35,0.0814755946155378
"39261","80",35,0.15593516145091
"39262","309",35,0.00578367536021911
"39263","594",35,0.00651524841624923
"39264","1434",35,0.0037040853818534
"39265","585",35,0.00345558593233127
"39266","484",35,0.00519980825889834
"39267","404",35,0.00370408541972969
"39268","1032",35,0.00578367549520992
"39269","1020",35,0.00432631710346651
"39270","835",35,0.00432631710346651
"39271","1062",35,0.00206812396686644
"39272","65",35,0.00472301558915574
"39273","526",35,0.00519980820217061
"39274","509",35,0.00287662524235072
"39275","178",35,0.00872163560675464
"39276","286",35,0.00399109458573402
"39277","394",35,0.00399109461077945
"39278","945",35,0.00272446961291284
"39279","240",35,0.00184579132087464
"39280","1310",35,0.00578367539967112
"39281","815",35,0.00432631710346651
"39282","47",35,0.00345558596649089
"39283","999",35,0.00519980836368939
"39284","1033",35,0.00399109480491164
"39285","63",35,0.0037040853818534
"39286","1246",35,0.00304678128687831
"39287","250",35,0.0659487533812462
"39288","791",35,0.106150699721991
"39289","1537",35,0.00272446959789751
"39290","1419",35,0.00472301558879561
"39291","987",35,0.00399109462118811
"39292","1278",35,0.00472301562548725
"39293","334",35,0.00215463536007151
"39294","75",35,0.00215463533938282
"39295","230",35,0.00323833279344449
"39296","201",35,0.00651524841624923
"39297","576",35,0.00345558599095481
"39298","553",35,0.00432631710346651
"39299","887",35,0.00472301558879561
"39300","1079",35,0.00432631711932576
"39301","950",35,0.00519980820210755
"39302","615",35,0.00370408542259498
"39303","1003",35,0.00519980820210755
"39304","1106",35,0.00345558589497038
"39305","476",35,0.00519980820210755
"39306","635",35,0.00472301558879561
"39307","587",35,0.00287662534896543
"39308","78",35,0.00345558590997556
"39309","640",35,0.222578132476644
"39310","738",35,0.00235135354881425
"39311","86",35,0.230356249749305
"39312","218",35,0.00246382722978803
"39313","675",35,0.00370408538973622
"39314","1532",35,0.00399109458867831
"39315","879",35,0.00323833279344371
"39316","1176",35,0.0037040853818534
"39317","533",35,0.00651524841624923
"39318","1172",35,0.00651524853539244
"39319","829",35,0.00472301558879561
"39320","57",35,0.00246382722205068
"39321","1276",35,0.0883189415493474
"39322","975",35,0.00287662527066045
"39323","769",35,0.00345558591876104
"39324","461",35,0.00578367536021911
"39325","290",35,0.00370408540240595
"39326","1124",35,0.00304678128687831
"39327","45",35,0.00399109460046105
"39328","869",35,0.00323833283497861
"39329","435",35,0.00745869332446472
"39330","797",35,0.00472301558879561
"39331","1513",35,0.0024638272524057
"39332","1351",35,0.00745869387511171
"39333","320",35,0.11399013416059
"39334","859",35,0.00345558589497037
"39335","1526",35,0.00323833280981292
"39336","236",35,0.890315873434617
"39337","179",35,0.00246382722205068
"39338","1058",35,0.0023513535326059
"39339","221",35,0.00651524841624923
"39340","697",35,0.00272446959789722
"39341","353",35,0.00345558589497037
"39342","453",35,0.00399109458573402
"39343","368",35,0.00370408539219059
"39344","703",35,0.00370408538185355
"39345","1499",35,0.00287662524235072
"39346","371",35,0.00345558589497038
"39347","19",35,0.0037040853818534
"39348","1163",35,0.00432631710346651
"39349","1183",35,0.0034555859555196
"39350","500",35,0.00323833279344371
"39351","776",35,0.00345558590935473
"39352","725",35,0.00304678128687835
"39353","1243",35,0.00304678128687831
"39354","836",35,0.00345558589497037
"39355","223",35,0.0028766252620082
"39356","1497",35,0.256304197088467
"39357","333",35,0.0037040853818534
"39358","1509",35,0.0988685719349299
"39359","1000",35,0.00258760153288208
"39360","103",35,0.00519980820210755
"39361","715",35,0.00323833279344371
"39362","205",35,0.00345558589497037
"39363","677",35,0.00399109501305827
"39364","771",35,0.00304678132761343
"39365","232",35,0.00272446965267928
"39366","1189",35,0.0621980541274589
"39367","1185",35,0.00304678128988472
"39368","896",35,0.00215463533082405
"39369","798",35,0.00399109458823918
"39370","129",35,0.00432631712262043
"39371","474",35,0.00370408541597038
"39372","1077",35,0.00246382722205068
"39373","146",35,0.00399109458573402
"39374","468",35,0.00304678128687831
"39375","1301",35,0.0660882676733992
"39376","733",35,0.00235135352496014
"39377","1283",35,0.00304678128687831
"39378","744",35,0.00287662526468778
"39379","732",35,0.00432631710346651
"39380","1044",35,0.0037040853818534
"39381","819",35,0.0051998084876604
"39382","35",35,0.00399109458573402
"39383","1135",35,0.00272446960763982
"39384","573",35,0.00578367536021911
"39385","1159",35,0.00235135353664664
"39386","545",35,0.00345558591172728
"39387","1146",35,0.0023513535192455
"39388","691",35,0.00304678128687831
"39389","259",35,0.00519980820210754
"39390","1466",35,0.00304678130127253
"39391","287",35,0.00519980821029386
"39392","369",35,0.00345558594440913
"39393","123",35,0.00519980820210755
"39394","414",35,0.00304678132712115
"39395","1248",35,0.00399109458573402
"39396","1211",35,0.00304678135093364
"39397","1317",35,0.00235135353003063
"39398","1142",35,0.00224870036835952
"39399","1065",35,0.00215463533082405
"39400","1449",35,0.00224870035696853
"39401","1500",35,0.00323833279344371
"39402","973",35,0.00304678130748232
"39403","1476",35,0.0037040853818534
"39404","612",35,0.00323833279344371
"39405","1205",35,0.191848347798776
"39406","704",35,0.00745869393951453
"39407","1469",35,0.0753832053700162
"39408","1036",35,0.00651524848558588
"39409","1153",35,0.0645701274372803
"39410","186",35,0.00272446959789722
"39411","834",35,0.00345558589497038
"39412","662",35,0.0037040853818534
"39413","485",35,0.00272446959789722
"39414","1325",35,0.003991094627291
"39415","793",35,0.00345558589497038
"39416","593",35,0.00323833280236631
"39417","25",35,0.00287662526498026
"39418","72",35,0.00323833281813539
"39419","176",35,0.00235135351924551
"39420","266",35,0.00206812396686642
"39421","631",35,0.00323833279344371
"39422","308",35,0.00287662524235072
"39423","1409",35,0.141001651586792
"39424","555",35,0.00399109458573402
"39425","1226",35,0.00345558589497038
"39426","167",35,0.00651524841624931
"39427","1395",35,0.00287662524235072
"39428","1298",35,0.00258760151699278
"39429","1328",35,0.00304678128687831
"39430","591",35,0.00224870036148464
"39431","280",35,0.00235135351924551
"39432","529",35,0.00399109458573402
"39433","470",35,0.00246382723726197
"39434","1508",35,0.736336292694811
"39435","385",35,0.00370408545890036
"39436","99",35,0.00472301558879561
"39437","56",35,0.00304678132631463
"39438","1517",35,0.00399109460444124
"39439","1024",35,0.00578367545475742
"39440","381",35,0.00519980820210755
"39441","578",35,0.00172235099334014
"39442","1061",35,0.0025876015169911
"39443","647",35,0.00345558590861626
"39444","134",35,0.00287662524235072
"39445","1539",35,0.00323833292072332
"39446","864",35,0.00258760155922176
"39447","660",35,0.00519980825889834
"39448","1023",35,0.00304678128687831
"39449","921",35,0.00287662524977062
"39450","1294",35,0.00432631710441198
"39451","996",35,0.00304678130114483
"39452","113",35,0.00651524858823515
"39453","1531",35,0.238197756338147
"39454","1105",35,0.00578367536021911
"39455","255",35,0.00432631710346651
"39456","23",35,0.00578367536021911
"39457","613",35,0.00258760151855235
"39458","421",35,0.00651524841624923
"39459","110",35,0.00246382723552739
"39460","302",35,0.0043263171597222
"39461","452",35,0.00206812397439733
"39462","1385",35,0.00345558591991448
"39463","456",35,0.00432631710346651
"39464","48",35,0.00304678135188614
"39465","872",35,0.00399109462477476
"39466","1491",35,0.0037040853818534
"39467","1370",35,0.00578367536021911
"39468","1210",35,0.383352280509037
"39469","894",35,0.0037040853818534
"39470","1506",35,0.00206812396686644
"39471","1392",35,0.0074586937643928
"39472","1099",35,0.0177259869468456
"39473","799",35,0.00345558592171439
"39474","445",35,0.00323833284874808
"39475","1224",35,0.00370408538185344
"39476","18",35,0.00304678128687831
"39477","1308",35,0.00519980838950297
"39478","224",35,0.00399109458573402
"39479","1414",35,0.00272446959789722
"39480","214",35,0.0037040853818534
"39481","225",35,0.00198829151965373
"39482","40",35,0.00272446960347576
"39483","812",35,0.00432631710346651
"39484","568",35,0.00304678128687831
"39485","664",35,0.00472301558879561
"39486","1273",35,0.00399109458573402
"39487","659",35,0.00578367536021911
"39488","34",35,0.00304678130522942
"39489","182",35,0.00399109459357894
"39490","267",35,0.00287662524419558
"39491","611",35,0.00246382724292981
"39492","839",35,0.0131876195581587
"39493","1090",35,0.00235135351924551
"39494","357",35,0.0037040853818534
"39495","897",35,0.0022487007415767
"39496","148",35,0.00399109458573402
"39497","378",35,0.00519980820210755
"39498","303",35,0.00745869332446472
"39499","1131",35,0.0025876015169911
"39500","622",35,0.00323833279344371
"39501","1109",35,0.00472301558879561
"39502","843",35,0.00287662527586972
"39503","556",35,0.00287662524235072
"39504","1215",35,0.00287662529251673
"39505","1164",35,0.00345558589497037
"39506","358",35,0.00399109458573402
"39507","1346",35,0.00472301570440409
"39508","656",35,0.00432631710346651
"39509","328",35,0.00178193596778479
"39510","755",35,0.00323833279344518
"39511","1391",35,0.00578367536021911
"39512","305",35,0.00258760152817002
"39513","398",35,0.0131876195581587
"39514","1101",35,0.106150693968323
"39515","747",35,0.0022487003737568
"39516","1412",36,0.00258760157073681
"39517","1447",36,0.00304678128687831
"39518","439",36,0.00519980820210755
"39519","1275",36,0.00323833279344371
"39520","984",36,0.0587244293694147
"39521","795",36,0.00215463533628139
"39522","1130",36,0.042219402802777
"39523","208",36,0.00323833279344371
"39524","1004",36,0.0037040853818534
"39525","700",36,0.00432631710346651
"39526","1100",36,0.646582942332914
"39527","1431",36,0.00399109458573402
"39528","390",36,0.00272446959789722
"39529","705",36,0.00287662527730104
"39530","1436",36,0.00323833279344565
"39531","1494",36,0.00399109458573402
"39532","181",36,0.00399109458848659
"39533","722",36,0.00272446959789722
"39534","849",36,0.00235135351924551
"39535","1376",36,0.00370408539766283
"39536","212",36,0.239182806972413
"39537","1504",36,0.00472301565298444
"39538","1438",36,0.210940840011527
"39539","128",36,0.0037040853818534
"39540","777",36,0.00399109458573402
"39541","590",36,0.00345558590311119
"39542","1372",36,0.00432631710346651
"39543","674",36,0.00224870035696854
"39544","1262",36,0.0970193820014875
"39545","1114",36,0.00370408538185744
"39546","1222",36,0.00345558589497037
"39547","584",36,0.00272446961834527
"39548","1029",36,0.00872163560675464
"39549","10",36,0.00651524841624923
"39550","1252",36,0.00287662524235073
"39551","15",36,0.00399109458573402
"39552","314",36,0.00432631713463403
"39553","1363",36,0.00304678134417582
"39554","916",36,0.0065152484959301
"39555","569",36,0.00472301561552173
"39556","651",36,0.00287662524235072
"39557","59",36,0.00304678131431043
"39558","1461",36,0.00258760152859832
"39559","644",36,0.00224870035696854
"39560","1433",36,0.00215463533895138
"39561","1327",36,0.586681370488659
"39562","953",36,0.00172235099216767
"39563","1452",36,0.00191439330957851
"39564","920",36,0.00578367536021911
"39565","497",36,0.00399109462404136
"39566","517",36,0.00345558589497037
"39567","592",36,0.00198829152672091
"39568","1165",36,0.00578367538280772
"39569","61",36,0.00432631714149644
"39570","1111",36,0.607643119525259
"39571","1002",36,0.00304678129040637
"39572","256",36,0.00246382722205068
"39573","387",36,0.00651524841624923
"39574","760",36,0.00287662524235072
"39575","997",36,0.00472301558879561
"39576","1457",36,0.00323833279346395
"39577","1122",36,0.00345558589497037
"39578","833",36,0.00345558589497037
"39579","1507",36,0.00258760151699142
"39580","282",36,0.00472301558879561
"39581","400",36,0.00272446959789722
"39582","1218",36,0.00304678128687831
"39583","1017",36,0.00399109458573402
"39584","355",36,0.00323833286220775
"39585","66",36,0.00345558589497038
"39586","207",36,0.00399109458573402
"39587","319",36,0.00178193593973096
"39588","702",36,0.0025876015169911
"39589","292",36,0.0854605321430231
"39590","1049",36,0.00304678128687831
"39591","16",36,0.00304678128687831
"39592","549",36,0.00345558589497037
"39593","750",36,0.00345558589497037
"39594","7",36,0.00370408544326683
"39595","845",36,0.0037040853818534
"39596","231",36,0.00345558589497038
"39597","523",36,0.00370408544277817
"39598","938",36,0.00519980820210755
"39599","1128",36,0.00287662524816347
"39600","817",36,0.00519980820210755
"39601","341",36,0.0024638272220507
"39602","133",36,0.0025876015169911
"39603","127",36,0.00304678129157816
"39604","442",36,0.00304678130526625
"39605","965",36,0.00578367536021911
"39606","4",36,0.00432631710346651
"39607","304",36,0.00432631710346651
"39608","1350",36,0.00432631710346651
"39609","1338",36,0.0037040853818534
"39610","1056",36,0.00272446959789722
"39611","481",36,0.00304678245174268
"39612","741",36,0.00304678152692923
"39613","1068",36,0.35633688065173
"39614","889",36,0.0025876015169911
"39615","899",36,0.00578367536021911
"39616","1505",36,0.00272446960735886
"39617","313",36,0.00651524853163185
"39618","558",36,0.00399109458573402
"39619","1353",36,0.00323833279344371
"39620","1383",36,0.0037040853818534
"39621","1541",36,0.00235135351924551
"39622","1046",36,0.00304678128687831
"39623","765",36,0.00287662524235072
"39624","8",36,0.0883189400250501
"39625","866",36,0.0480013495086414
"39626","1193",36,0.00272446959789722
"39627","1444",36,0.00287662524235072
"39628","643",36,0.856609748501129
"39629","761",36,0.0037040853818534
"39630","763",36,0.00370408538189315
"39631","6",36,0.00399109458573402
